temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
14.1,11.6,1.0,31.9,85,77,2019-11-20,0.13561495894761544
16.7,9.8,1.2,24.8,91,62,2019-11-21,0.13561495894761544
10.3,4.4,0.0,28.5,79,61,2019-11-22,0.13561495894761544
10.3,4.0,0.0,28.4,79,58,2019-11-23,0.13561495894761544
11.5,4.4,0.0,28.3,83,60,2019-11-24,0.13561495894761544
13.1,6.3,0.0,27.7,91,64,2019-11-25,0.13561495894761544
13.0,6.1,0.0,17.7,95,61,2019-11-26,0.13561495894761544
14.7,5.5,0.0,16.9,96,61,2019-11-27,0.13561495894761544
16.6,10.3,12.2,14.8,93,65,2019-11-28,0.13561495894761544
13.5,8.2,1.6,13.7,94,75,2019-11-29,0.13561495894761544
9.5,1.3,7.8,23.1,95,50,2019-11-30,0.13561495894761544
6.1,-2.1,0.0,17.0,94,50,2019-12-01,0.1095756364829329
10.9,2.0,8.9,23.8,95,43,2019-12-02,0.1095756364829329
5.2,1.4,3.4,13.9,99,67,2019-12-03,0.1095756364829329
3.8,-0.8,0.0,9.8,99,76,2019-12-04,0.1095756364829329
6.3,-1.4,0.0,15.4,98,60,2019-12-05,0.1095756364829329
6.1,-1.8,0.0,9.4,100,70,2019-12-06,0.1095756364829329
10.1,0.1,0.9,10.2,97,70,2019-12-07,0.1095756364829329
11.4,2.7,0.1,11.8,100,78,2019-12-08,0.1095756364829329
13.3,1.1,0.0,13.5,94,61,2019-12-09,0.1095756364829329
8.4,4.7,6.7,15.9,96,73,2019-12-10,0.1095756364829329
5.8,3.3,1.1,14.8,95,79,2019-12-11,0.1095756364829329
8.8,3.9,0.3,18.8,93,69,2019-12-12,0.1095756364829329
12.5,3.8,0.1,24.5,95,58,2019-12-13,0.1095756364829329
9.1,4.1,0.7,29.6,93,71,2019-12-14,0.1095756364829329
13.9,1.3,0.0,16.1,96,53,2019-12-15,0.1095756364829329
15.4,2.3,0.0,12.5,81,50,2019-12-16,0.1095756364829329
16.0,2.7,0.0,12.6,90,58,2019-12-17,0.1095756364829329
13.3,2.8,0.0,12.4,93,62,2019-12-18,0.1095756364829329
14.2,3.6,0.0,15.7,94,57,2019-12-19,0.1095756364829329
16.6,7.5,0.0,20.2,72,51,2019-12-20,0.1095756364829329
16.0,9.7,0.4,25.3,74,57,2019-12-21,0.1095756364829329
15.9,9.8,1.4,34.7,90,64,2019-12-22,0.1095756364829329
10.8,6.2,19.5,28.5,94,65,2019-12-23,0.1095756364829329
7.8,3.9,5.7,27.0,89,67,2019-12-24,0.1095756364829329
7.5,3.5,4.1,15.3,94,79,2019-12-25,0.1095756364829329
5.9,2.6,4.3,23.2,94,84,2019-12-26,0.1095756364829329
6.2,0.8,1.1,14.3,96,65,2019-12-27,0.1095756364829329
2.6,0.3,5.7,21.9,95,83,2019-12-28,0.1095756364829329
1.4,-0.7,1.5,20.8,85,63,2019-12-29,0.1095756364829329
0.3,-4.4,0.0,15.0,93,70,2019-12-30,0.1095756364829329
3.3,-4.5,0.0,13.7,95,59,2019-12-31,0.1095756364829329
4.2,-2.8,0.0,11.9,95,69,2020-01-01,0.14323640268632906
4.9,-2.4,0.0,10.1,96,71,2020-01-02,0.14323640268632906
4.4,-4.1,0.0,11.4,99,68,2020-01-03,0.14323640268632906
2.4,-3.8,0.6,11.2,98,74,2020-01-04,0.14323640268632906
4.2,-1.0,2.1,24.4,95,62,2020-01-05,0.14323640268632906
2.5,-4.0,0.0,15.1,89,59,2020-01-06,0.14323640268632906
3.0,-4.9,0.0,9.6,91,48,2020-01-07,0.14323640268632906
3.1,-5.4,0.0,7.2,91,45,2020-01-08,0.14323640268632906
4.4,-3.1,0.0,12.3,95,61,2020-01-09,0.14323640268632906
8.6,-3.0,0.0,12.2,87,38,2020-01-10,0.14323640268632906
7.4,-2.2,0.0,10.2,96,64,2020-01-11,0.14323640268632906
3.4,-2.6,0.0,8.4,96,77,2020-01-12,0.14323640268632906
0.8,-2.9,0.0,7.4,99,92,2020-01-13,0.14323640268632906
4.8,-2.5,0.0,8.7,99,71,2020-01-14,0.14323640268632906
8.5,-4.2,0.0,10.2,95,59,2020-01-15,0.14323640268632906
